wl,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
818,0.226558707,0.223830449,0.235486966,0.2379,0.243573932,0.243743483,0.241243483,0.249730449,0.247043483,0.204971741,0.2134,0.223356517,0.462245673,0.482286966,0.2913,0.293784782,0.296071741,0.295428259,0.294384776,0.299828259,0.296899993,0.295856517,0.297197816,0.296856513,0.298171741,0.297884776,0.298056517,0.297913034,0.298841293,0.298428269,0.298469551,0.300013034,0.30114349,0.301141293,0.2999,0.300413027,0.305386966,0.301456517,0.31120219,0.303171735,0.302313034,0.307928259,0.305328265,0.30960219,0.308828252,0.303973932,0.309130435,0.305513052,0.311915224,0.303541299,0.311815218,0.314243497,0.312658701,0.182956517,0.211569551,0.211326068,0.220771741,0.2263,0.2336,0.236171741,0.236586966,0.239028259,0.233443483,0.241556517,0.239056517,0.242371741,0.236313034,0.229256517,0.247530449,0.2445,0.1987515,0.173212,0.2865535,0.3313785,0.3541775,0.3294565,0.213726,0.408616,0.2798895,0.218144,0.1825515,0.1862755,0.357103,0.3216155,0.2634015,0.374165,0.1900575,0.3342455,0.15858,0.362294,0.3618195,0.314514,0.232962,0.293592,0.345615,0.47186,0.3043585,0.489815,0.1566805,0.2894465,0.324234,0.3459395,0.352214,0.280805,0.270948,0.3751015,0.2860295,0.512432,0.24303,0.222052642,0.222052642,0.28925988,0.142181864,0.219942471,0.141833728,0.300918954,0.185667722,0.534177221,0.189462155
823.01001,0.227842322,0.225032933,0.236973079,0.239342459,0.244753126,0.24507332,0.242642874,0.251183167,0.248582983,0.204960477,0.213310078,0.223409526,0.463412392,0.483532136,0.291550974,0.294020956,0.296351261,0.295520644,0.294660479,0.299960477,0.297070866,0.296110564,0.297520527,0.29702092,0.29827042,0.298090611,0.298291508,0.298160614,0.299050224,0.298641294,0.298810701,0.30014125,0.30128067,0.301560373,0.299950911,0.300570835,0.305800931,0.301550779,0.311271633,0.303330583,0.302720102,0.308270314,0.305431024,0.309700885,0.309160913,0.304180566,0.309271761,0.305830894,0.312291265,0.3038211,0.312030479,0.314421414,0.312840729,0.183370177,0.212009563,0.21175095,0.221070314,0.22659037,0.233820953,0.236390922,0.236690922,0.239350398,0.233790819,0.241780533,0.239260028,0.242669866,0.23664995,0.229720816,0.247850432,0.244760788,0.198486281,0.174631721,0.287369324,0.332926688,0.355429453,0.329420327,0.213774358,0.407924425,0.284358357,0.21910648,0.185236703,0.186041645,0.355496392,0.326434562,0.264006673,0.375274098,0.190435587,0.335185868,0.160687951,0.362959214,0.361942826,0.316553905,0.232120364,0.297194159,0.349447033,0.47769006,0.305857085,0.48869682,0.157958642,0.290562538,0.326011055,0.347398403,0.355849929,0.280586024,0.273159208,0.373878159,0.285746639,0.509614328,0.247629938,0.222998011,0.222998011,0.289972523,0.142465893,0.220639476,0.142702783,0.301765026,0.186416389,0.534005966,0.190111653
828.01001,0.228815082,0.22615658,0.238415901,0.240559383,0.245971599,0.246430101,0.243987437,0.252558974,0.249987854,0.204927645,0.213284981,0.2232,0.464517476,0.484502047,0.291555692,0.29415609,0.296441096,0.295743496,0.294756531,0.300056517,0.297256517,0.296284981,0.297628054,0.297242664,0.298500416,0.298256517,0.298512636,0.298226479,0.2991,0.298884571,0.298841089,0.300384162,0.301354522,0.301441089,0.300186549,0.300943496,0.305970378,0.301886968,0.311684974,0.3035,0.302698432,0.308356927,0.305758495,0.3100423,0.309256108,0.304514263,0.309684981,0.305956108,0.312528047,0.304041498,0.312185397,0.314784981,0.313100409,0.183371537,0.212115838,0.212028054,0.221128463,0.226599591,0.233956108,0.236586146,0.236871127,0.239399591,0.233913035,0.241943073,0.239415429,0.242715429,0.236887375,0.229871127,0.247813035,0.245,0.203488175,0.176615845,0.289328792,0.333882383,0.355975041,0.332690632,0.216730166,0.407993095,0.287915884,0.219925253,0.187209136,0.18774033,0.353326867,0.328616224,0.267290284,0.369710775,0.193134883,0.336073507,0.161094546,0.364725023,0.361056758,0.319724374,0.233836991,0.300559819,0.348496921,0.47744851,0.307937105,0.485778674,0.159916428,0.291535861,0.327775204,0.349386233,0.358244986,0.278737568,0.274239205,0.373044337,0.288726178,0.509186017,0.246259079,0.224005069,0.224005069,0.290557794,0.142693759,0.221316271,0.143404674,0.302446718,0.18696295,0.533792881,0.190664406
833.02002,0.229863073,0.227373482,0.23972635,0.24178444,0.2470444,0.247684712,0.245205258,0.253856329,0.251355709,0.204850174,0.213240116,0.223109512,0.465904282,0.485944047,0.291761127,0.294351691,0.296730864,0.295851064,0.294959595,0.300110406,0.297270644,0.296361828,0.297770019,0.2975202,0.298660857,0.298430266,0.298730602,0.298419921,0.299280405,0.299051071,0.299080427,0.300510058,0.301470021,0.301800007,0.300380074,0.300952066,0.30615136,0.30199937,0.311659602,0.303680702,0.302919921,0.308510683,0.305921087,0.310020188,0.309600895,0.304379812,0.309710061,0.306319842,0.31238044,0.304141013,0.312280719,0.314640042,0.313070021,0.183560224,0.212141287,0.212230876,0.221529628,0.226850446,0.23405961,0.236789787,0.236950098,0.239549824,0.234170019,0.241880079,0.23935996,0.242888966,0.236860235,0.230170291,0.24809965,0.245109436,0.206209384,0.179588224,0.291463902,0.333650509,0.354927,0.335834227,0.217481839,0.407167382,0.286900028,0.220329944,0.188663,0.190619242,0.355722224,0.329813616,0.271452733,0.373553743,0.194957322,0.335014,0.160495413,0.363722,0.360415042,0.321928952,0.23641968,0.301604716,0.349965125,0.47752787,0.309659224,0.485305067,0.163050023,0.292793143,0.328735678,0.351160491,0.36016748,0.279551267,0.273209019,0.374069167,0.292898929,0.508401027,0.247648465,0.224970746,0.224970746,0.291146575,0.142881979,0.221952143,0.144095705,0.303108513,0.187502856,0.533464959,0.190994319
838.030029,0.231021974,0.228621974,0.241378495,0.243121974,0.248378495,0.248979723,0.246678495,0.255391525,0.252936243,0.204726416,0.213197544,0.223027646,0.466978495,0.486862661,0.291684167,0.294498772,0.29668417,0.29595651,0.294930109,0.300199976,0.29735652,0.296582932,0.297801228,0.297457749,0.298713041,0.298573589,0.298771126,0.298557749,0.299285388,0.299084167,0.299157741,0.300602456,0.301601228,0.301757749,0.300344701,0.301052492,0.306241034,0.302075146,0.311571133,0.303800902,0.303072354,0.3086,0.30604315,0.310055292,0.309570789,0.304601228,0.309815823,0.306287851,0.312572336,0.304371126,0.312371143,0.314685395,0.313128874,0.183500012,0.212211813,0.212401228,0.221430102,0.2268,0.2339,0.236530102,0.236857749,0.239457749,0.234157749,0.24175652,0.23944348,0.242730102,0.2369,0.230086623,0.248044708,0.245131331,0.208230467,0.18128911,0.294649499,0.33333815,0.356145266,0.335316305,0.2172377,0.407981599,0.290634996,0.222356928,0.190657587,0.191599296,0.356518345,0.331538739,0.272287179,0.372414884,0.195378987,0.335592435,0.161426955,0.364265425,0.359771368,0.325722769,0.235883249,0.305399439,0.348287971,0.477256955,0.311232245,0.483480634,0.164398529,0.295649561,0.328345979,0.352798685,0.361800793,0.27917,0.273713685,0.373172035,0.29311197,0.508008752,0.24649,0.225776113,0.225776113,0.291656842,0.143049792,0.222518244,0.144866247,0.303806284,0.18812551,0.53320243,0.191343459
843.039978,0.231887889,0.229599855,0.242712686,0.244129306,0.249418583,0.250020057,0.247881445,0.256700163,0.254190924,0.204789048,0.212949652,0.222866589,0.467858987,0.487856965,0.291772341,0.294542522,0.296779779,0.295959817,0.29504964,0.300110015,0.29742946,0.296579818,0.297928902,0.297559279,0.298778007,0.298529681,0.298830694,0.298588037,0.299269294,0.299219413,0.299220197,0.300629681,0.301599305,0.301878555,0.300421993,0.30120814,0.306083611,0.302072887,0.311663422,0.303917155,0.303122532,0.308532021,0.30599899,0.309942195,0.309708931,0.304519507,0.309601327,0.306257718,0.312530922,0.304361621,0.312151129,0.314600779,0.312990056,0.183648875,0.212417949,0.212609249,0.221567832,0.226887255,0.234019971,0.23673636,0.236916937,0.239437139,0.234289277,0.24184763,0.239389277,0.242765493,0.237059596,0.23021584,0.248198526,0.245248409,0.208965583,0.184820845,0.297821335,0.337593455,0.359167728,0.336339892,0.219176497,0.411438044,0.295314453,0.223489229,0.193513864,0.192930994,0.35998502,0.333240558,0.2753887,0.373016258,0.197909815,0.336154,0.161464414,0.367552592,0.360881064,0.328591273,0.238407324,0.310084845,0.346311782,0.473703062,0.312800864,0.484295031,0.165151671,0.299435007,0.331539335,0.355349728,0.364394134,0.277116732,0.275124462,0.373016772,0.29562474,0.50931532,0.245735891,0.22657278,0.22657278,0.292170334,0.143234169,0.223093678,0.145542657,0.304417321,0.188623248,0.532882543,0.192216452
848.039978,0.232993652,0.230937204,0.244124333,0.245467884,0.250638845,0.251466247,0.249222696,0.257982408,0.25559529,0.204456449,0.212812871,0.222587103,0.468701664,0.488546853,0.291767682,0.294425768,0.296569346,0.29597095,0.294898363,0.300027406,0.297459697,0.296529017,0.297829017,0.297687103,0.298832291,0.298687103,0.298669319,0.298530687,0.299387089,0.299070957,0.299256415,0.300714508,0.301674239,0.301627406,0.30041126,0.301217783,0.306443525,0.302024168,0.311595088,0.303887089,0.303053167,0.308627406,0.306187113,0.310054811,0.3097,0.304500024,0.309698363,0.306414515,0.312409622,0.304441931,0.312414515,0.314829017,0.313114508,0.183414531,0.212304912,0.212588767,0.221474232,0.226703275,0.233812897,0.236662972,0.236730681,0.239345189,0.234185492,0.241630681,0.2393,0.242675869,0.236929043,0.230103275,0.247929043,0.245129043,0.211982464,0.184687686,0.297487532,0.338461066,0.360468827,0.338181725,0.221790201,0.409971345,0.297821628,0.225088317,0.193908771,0.194777636,0.35844987,0.334705932,0.277806666,0.36969149,0.20064142,0.33460771,0.161523654,0.366871205,0.361045019,0.327842741,0.239860223,0.312135799,0.347613656,0.478491522,0.313064691,0.480985897,0.16849856,0.300680865,0.332660886,0.3570934,0.36665915,0.2763984,0.276776965,0.373295681,0.297925183,0.506088465,0.248174593,0.227383291,0.227383291,0.292652977,0.143404739,0.223642268,0.146177027,0.304911007,0.189014193,0.53252282,0.193588544
853.049988,0.233660855,0.231812086,0.245124357,0.246363099,0.251411975,0.252535291,0.250254696,0.259114221,0.25664825,0.204416404,0.212629473,0.222467526,0.469432071,0.489429248,0.291620892,0.294351122,0.296607206,0.295820778,0.294727929,0.299915715,0.297299133,0.296570808,0.297559713,0.297350847,0.298618539,0.298477494,0.298739718,0.29836656,0.299086751,0.299061258,0.299131028,0.300556699,0.301505473,0.301667704,0.300420961,0.300956652,0.305900579,0.302011592,0.31119131,0.303759688,0.303059807,0.3084487,0.305929363,0.309721362,0.309667526,0.30444889,0.309498445,0.306250258,0.312141565,0.3044087,0.31207893,0.314327808,0.312808403,0.183316982,0.212258038,0.212604093,0.221357969,0.226594646,0.233755146,0.236516984,0.236646456,0.239304891,0.234238053,0.241564415,0.239096889,0.24240605,0.236927229,0.230124985,0.247927229,0.244996889,0.214684534,0.18555299,0.299019796,0.338427231,0.35904716,0.340672826,0.222745076,0.410584585,0.297972867,0.223905565,0.195939907,0.194196185,0.357545472,0.335225723,0.280724361,0.368525469,0.202287952,0.333819331,0.16421705,0.366047749,0.358302122,0.327169782,0.240721966,0.313769196,0.34828,0.477905901,0.314696689,0.47793995,0.17026118,0.301775224,0.333070868,0.357726164,0.367580601,0.27614,0.275533324,0.371295435,0.299736533,0.505373502,0.24917705,0.228273959,0.228273959,0.293139973,0.143601888,0.224243583,0.14667699,0.305286334,0.189276301,0.532112677,0.193668089
858.059998,0.234736829,0.233030114,0.246728831,0.247609829,0.252536829,0.253752198,0.251580365,0.260512297,0.258179194,0.204246001,0.212383456,0.222185913,0.470636829,0.490220284,0.291353999,0.29441537,0.29671654,0.295739905,0.294573001,0.299775458,0.297126999,0.296512926,0.297555174,0.297251548,0.298483466,0.298302465,0.298631914,0.298316555,0.298946001,0.299126999,0.29920245,0.300375451,0.301373001,0.301529457,0.300351534,0.301011087,0.306114087,0.302049081,0.311297543,0.30365401,0.302988353,0.308241079,0.305985913,0.309722085,0.309502457,0.304239912,0.309428174,0.306244826,0.312270543,0.304375465,0.311968086,0.314255163,0.312787088,0.183302457,0.212355174,0.212765003,0.221361371,0.226489545,0.233577915,0.236443544,0.236604915,0.239075458,0.234143544,0.241377915,0.239016544,0.242471718,0.236816544,0.230211112,0.247875458,0.244770543,0.216630323,0.187635914,0.298885055,0.339389859,0.359755468,0.341097268,0.221315785,0.406493444,0.300980583,0.225341274,0.196565532,0.195730996,0.355983129,0.337483892,0.282848301,0.366856662,0.203287499,0.3329788,0.164704383,0.366318852,0.357978099,0.327756562,0.23986527,0.316122296,0.349366191,0.477929912,0.314793562,0.47492174,0.171956669,0.302688003,0.335770212,0.357425899,0.368452046,0.276335617,0.27664485,0.371059601,0.301233077,0.502321756,0.250966782,0.229118935,0.229118935,0.293594263,0.143779636,0.224805988,0.147248447,0.305656944,0.189508597,0.53173973,0.192608903
863.070007,0.23565739,0.233953786,0.247952532,0.24861914,0.253428118,0.254786713,0.252770922,0.261750604,0.259369749,0.204066359,0.212246251,0.222013823,0.471195142,0.49085082,0.29145374,0.294256217,0.296490585,0.295696858,0.294565607,0.299711894,0.297209178,0.296376539,0.297367795,0.297252748,0.298436322,0.298267584,0.298656429,0.298186679,0.298909929,0.299009929,0.299106785,0.300299777,0.301308965,0.301514036,0.300130275,0.300918605,0.305924215,0.301850619,0.310971422,0.303638495,0.302993715,0.308071667,0.305836099,0.309608213,0.309467572,0.304237286,0.309176747,0.306065182,0.311824714,0.304427119,0.311628106,0.314119366,0.312557384,0.183245287,0.212208213,0.212705823,0.22137143,0.226437286,0.233492502,0.236245287,0.236513823,0.238954251,0.234087893,0.241233931,0.238868537,0.242302178,0.236798072,0.2298674,0.24760561,0.244938713,0.220240283,0.190547059,0.300946232,0.340024849,0.361905247,0.343465955,0.222365897,0.405335077,0.303423033,0.225995311,0.198246476,0.197935391,0.354730832,0.339201078,0.284969051,0.367348804,0.204939846,0.333610342,0.164354298,0.369021923,0.357020722,0.328757669,0.241478923,0.319629493,0.349471109,0.478253321,0.318846404,0.474974848,0.175101572,0.303064677,0.337082344,0.360938753,0.370616797,0.275254641,0.278929805,0.371055933,0.303665334,0.500115802,0.250473493,0.229914409,0.229914409,0.293989393,0.143894502,0.225327895,0.147731167,0.306011834,0.189718461,0.531450615,0.192998139
868.070007,0.236517704,0.234875117,0.24906411,0.24987893,0.254548338,0.256181794,0.253910516,0.263127258,0.260637313,0.204073203,0.2121,0.222046406,0.472105234,0.491536812,0.291160782,0.294338765,0.296394272,0.295483258,0.294416742,0.299633985,0.297073203,0.296370336,0.297170336,0.297313374,0.298373221,0.298385163,0.298554547,0.298160281,0.299030617,0.298984211,0.298984211,0.300381344,0.3013,0.301360281,0.30025645,0.300762195,0.305977023,0.301840672,0.31084928,0.303439726,0.302988038,0.308346406,0.305870336,0.309546406,0.309325844,0.304216742,0.309263142,0.30602393,0.311905728,0.304346406,0.311933477,0.314174145,0.312747352,0.183335395,0.212088992,0.212746406,0.221205734,0.226359328,0.233492812,0.236305734,0.23657607,0.238829664,0.23417607,0.241346406,0.238856461,0.242297133,0.236857414,0.230089945,0.247757414,0.244759328,0.219916516,0.192311859,0.302924719,0.340484461,0.362765781,0.342604803,0.222952041,0.403446288,0.305725846,0.226336278,0.203232239,0.198731026,0.35600363,0.339752248,0.28737772,0.369064764,0.204548969,0.335194223,0.163790129,0.369589386,0.35886992,0.330458763,0.239887429,0.322857633,0.34883316,0.476056148,0.320603061,0.477375679,0.175122989,0.305853387,0.338145273,0.362954796,0.371958844,0.274733481,0.279451081,0.369358548,0.305231939,0.50045957,0.249863381,0.230731539,0.230731539,0.294387197,0.144012172,0.225838518,0.148189884,0.306344007,0.189953249,0.531144391,0.19420221
873.080017,0.237633926,0.236053513,0.250576079,0.251019898,0.255626214,0.257335636,0.255269212,0.264379137,0.261999514,0.203808548,0.211940233,0.221677976,0.472741377,0.492203617,0.29127356,0.294034987,0.296386763,0.295567488,0.294257018,0.299652845,0.297036901,0.296112145,0.297081011,0.296976085,0.298326712,0.29820026,0.298392291,0.298128088,0.298838003,0.29882919,0.298959767,0.300367739,0.301197508,0.3012267,0.300112145,0.300622085,0.305754851,0.301683215,0.310911017,0.303592291,0.302644925,0.308064434,0.305759507,0.309258961,0.309334412,0.304168295,0.308976848,0.306058665,0.31170937,0.304240233,0.311445179,0.313555351,0.312344335,0.183147684,0.21204136,0.212823708,0.22120412,0.226288437,0.233274645,0.236156758,0.23639725,0.238727828,0.233996148,0.241147944,0.238689539,0.242250694,0.236631419,0.229843564,0.247490926,0.244636641,0.223020616,0.193600168,0.304696139,0.339744944,0.36246076,0.345137954,0.22373482,0.405976808,0.308957891,0.227405606,0.20451218,0.201677221,0.357739576,0.341593832,0.289151489,0.368154309,0.205963254,0.333828118,0.166400563,0.367638325,0.358798895,0.333845123,0.242247982,0.324263184,0.350711126,0.477420563,0.320935928,0.475630907,0.176576755,0.308384281,0.338516725,0.363213309,0.373679961,0.27532,0.280283688,0.369056054,0.30659896,0.499714235,0.253481126,0.231572563,0.231572563,0.294808026,0.144098643,0.226376545,0.148642927,0.306718301,0.190134622,0.530973131,0.193972114
878.090027,0.23837122,0.23691056,0.251509181,0.2519013,0.256488361,0.258276793,0.256401308,0.265618434,0.263074907,0.203779179,0.21181902,0.221531966,0.4735509,0.49291106,0.29101902,0.293986556,0.296290741,0.29536992,0.294287054,0.299424507,0.296826375,0.296135653,0.297092626,0.297071294,0.298173607,0.297929579,0.298343033,0.297986553,0.2987,0.298920821,0.298963847,0.300060153,0.301217127,0.301177294,0.300005072,0.300785253,0.305675482,0.301605573,0.310706063,0.303332473,0.30283983,0.307782866,0.305696306,0.309282866,0.309143527,0.303622206,0.309047214,0.305946713,0.311565732,0.304296313,0.311356473,0.313586542,0.312187054,0.183366236,0.212336153,0.213103687,0.2213509,0.226386553,0.233303687,0.236256473,0.236396313,0.238813447,0.234187054,0.241109259,0.238505573,0.242122706,0.236639339,0.230152786,0.24766992,0.2447,0.223546002,0.194610568,0.308360482,0.342857355,0.363204131,0.346244849,0.223751546,0.405521829,0.313470407,0.22902322,0.206011117,0.201090776,0.356779075,0.344861762,0.290627881,0.368088085,0.207816375,0.333931341,0.166213629,0.368653647,0.358939524,0.336502155,0.242666542,0.327217985,0.351339839,0.477510383,0.322733161,0.474487803,0.178565593,0.309833762,0.342008907,0.36493576,0.376703839,0.274291311,0.282214268,0.368424617,0.308428377,0.499044043,0.254146391,0.232363342,0.232363342,0.295215264,0.144161414,0.226918146,0.149080131,0.307037295,0.190365009,0.530807954,0.191993753
883.099976,0.239345924,0.238150769,0.252513932,0.253101278,0.25745755,0.259461002,0.257454544,0.266660301,0.264221415,0.203737867,0.211675491,0.221449491,0.474301289,0.493788164,0.291080209,0.293902402,0.296089407,0.295371236,0.2942771,0.29931092,0.29690023,0.29603176,0.29707135,0.297143983,0.298163753,0.298044646,0.298356279,0.297985266,0.298698624,0.298510574,0.298777437,0.300118746,0.30098078,0.30102554,0.299959257,0.300858682,0.305267661,0.301714966,0.310135787,0.303485063,0.302554662,0.307730384,0.305615987,0.309262374,0.309104373,0.304202426,0.308687559,0.305956156,0.31101046,0.30418538,0.31128389,0.313617384,0.312149491,0.18301403,0.212047513,0.212937163,0.22110206,0.2261703,0.233086296,0.23602554,0.236096658,0.238434167,0.233885034,0.2407573,0.2384,0.241933137,0.236508156,0.22989941,0.24720206,0.244331057,0.226904267,0.199245729,0.311373913,0.346270565,0.365131469,0.348018704,0.226313852,0.405354812,0.31678719,0.231668047,0.2102213,0.202209786,0.357045583,0.345923144,0.294277449,0.369555101,0.211305523,0.334363775,0.166941764,0.371660051,0.360352047,0.338350672,0.243204863,0.331975789,0.35161681,0.479456557,0.324769437,0.47417952,0.180316515,0.311623758,0.345024047,0.367646567,0.37944895,0.275629041,0.284396903,0.368411889,0.309640502,0.496884789,0.256568721,0.233197235,0.233197235,0.295633096,0.144250944,0.227450091,0.149515939,0.307388025,0.190573573,0.530689449,0.19035758
888.099976,0.240364262,0.239303688,0.253964262,0.254173401,0.258533983,0.260776538,0.25885103,0.267838069,0.265555134,0.203508866,0.211440104,0.221352386,0.475160574,0.494246663,0.290531238,0.293800955,0.296109131,0.2950438,0.294122371,0.299278579,0.296803416,0.296065611,0.297039698,0.297265213,0.298060847,0.298074079,0.298313243,0.297930559,0.29865648,0.298778852,0.298909139,0.300139409,0.300978181,0.301104083,0.299978446,0.300646649,0.305748572,0.301591406,0.310669314,0.303030947,0.302591812,0.307852659,0.305292091,0.308996172,0.308813233,0.303973807,0.308477901,0.305590861,0.311577212,0.304208866,0.311156753,0.313508859,0.312283207,0.183265897,0.212282946,0.213304639,0.221465891,0.226469985,0.233274079,0.236291406,0.236401223,0.238514183,0.234178852,0.241013505,0.238456753,0.242126465,0.236738748,0.23027503,0.247596178,0.244770258,0.227153871,0.19827612,0.313273381,0.34552754,0.365036653,0.347620089,0.22509558,0.405060362,0.317745978,0.231473541,0.20879122,0.200817458,0.359628794,0.347363673,0.294560536,0.369068436,0.209311652,0.330785143,0.167034222,0.369464276,0.358796345,0.339998729,0.243688246,0.330591739,0.352978361,0.478360033,0.322942477,0.476985764,0.181115944,0.314648904,0.345671026,0.368074596,0.380184687,0.274970222,0.283804925,0.366441453,0.307899102,0.495990299,0.257594215,0.234044668,0.234044668,0.296085867,0.144357531,0.228009245,0.149952294,0.307717963,0.19076706,0.530637845,0.190565729
893.109985,0.241015201,0.240111381,0.255127365,0.255056271,0.259588198,0.261865763,0.260110252,0.268889719,0.266582875,0.203611043,0.211499256,0.22108783,0.475409151,0.494818291,0.290789707,0.293693545,0.295809875,0.294995041,0.293788215,0.299110653,0.296626227,0.295726996,0.296801505,0.29686953,0.297777558,0.297937255,0.298016727,0.297632325,0.298397717,0.298501524,0.298544113,0.299816727,0.300818234,0.30065248,0.299745224,0.300312922,0.304968487,0.30130645,0.30975176,0.303061211,0.302252858,0.307509151,0.305404191,0.309048302,0.308768066,0.303625492,0.308196575,0.305625867,0.310888635,0.304115597,0.310795456,0.312925882,0.31175554,0.183203027,0.212266161,0.213470696,0.221270703,0.22654219,0.233221263,0.236056233,0.236136863,0.238488594,0.234133442,0.240711,0.23840645,0.241872617,0.236601129,0.230217837,0.247155111,0.244512899,0.229620571,0.200505621,0.312359486,0.347619908,0.364324732,0.347656263,0.224927387,0.402299176,0.3219126,0.232566314,0.210964908,0.202055502,0.358616734,0.3484736,0.29548741,0.369347597,0.209500755,0.332063732,0.166725319,0.37151,0.360068585,0.341371891,0.242151208,0.333152445,0.352096455,0.477709199,0.325797176,0.477347513,0.181579722,0.315113074,0.348457329,0.368936176,0.382539585,0.274300632,0.286584329,0.366790606,0.309882203,0.49447719,0.255838357,0.235049801,0.235049801,0.296562753,0.144504908,0.228528248,0.150138768,0.307865189,0.190643006,0.530673308,0.191592443
898.119995,0.242103688,0.24130705,0.256203883,0.25637299,0.26059897,0.263447191,0.261503688,0.270119653,0.267650358,0.203384035,0.210933677,0.221095087,0.476329285,0.495252104,0.290160896,0.293072657,0.295707885,0.294846681,0.293694902,0.299109621,0.296602966,0.295602982,0.296282483,0.29645513,0.297528764,0.297656113,0.297764577,0.297481898,0.29812385,0.298264577,0.298456308,0.299528764,0.300556302,0.300399797,0.299853517,0.30061712,0.30466633,0.300779702,0.30953717,0.302498247,0.302256302,0.307343315,0.304746876,0.308699805,0.30827757,0.303287007,0.308178919,0.305153525,0.310654694,0.304120676,0.310678731,0.31287854,0.311610988,0.183172267,0.212533287,0.213549447,0.221451388,0.226682093,0.233220878,0.236057722,0.236272462,0.2384,0.234203167,0.241028373,0.23856141,0.241895087,0.236956107,0.230334707,0.247220878,0.244354555,0.230374777,0.204141992,0.314227972,0.350672366,0.366936056,0.348428822,0.225241292,0.404396221,0.325194512,0.233985605,0.214615231,0.202582482,0.359739273,0.350514241,0.29851929,0.371688562,0.21063812,0.334040652,0.168672484,0.373279235,0.362944241,0.342066524,0.242894198,0.337002738,0.35169,0.478567188,0.329879514,0.47841,0.182096077,0.317741441,0.350282877,0.372368223,0.386036406,0.274322484,0.287168605,0.365907233,0.31104416,0.494079697,0.258872156,0.236155135,0.236155135,0.297094083,0.144692803,0.229105397,0.14987675,0.307832485,0.190320514,0.53066738,0.191986716
903.130005,0.243069107,0.242605891,0.257566857,0.257520686,0.26175161,0.264586139,0.262534126,0.271556131,0.26885789,0.203363215,0.211245759,0.221079824,0.477280294,0.49632471,0.290615746,0.2934879,0.295798643,0.295000914,0.293950714,0.298635854,0.29639372,0.295492803,0.296590148,0.297026026,0.297106277,0.297313011,0.297857392,0.29722063,0.298032307,0.298383402,0.298353807,0.299425572,0.300327801,0.30026007,0.299772183,0.300250684,0.304923758,0.301121524,0.309969947,0.302631399,0.302120164,0.306712512,0.305420206,0.308454229,0.308724662,0.303849796,0.307525962,0.305459204,0.310518795,0.304080288,0.309985602,0.312565019,0.31150267,0.18322739,0.212558329,0.213722924,0.22146864,0.226648901,0.233346208,0.236456103,0.236514388,0.23843949,0.234341733,0.240793314,0.238692838,0.242112133,0.236587464,0.2305041,0.247517068,0.244234577,0.230230726,0.205572003,0.317555148,0.351225985,0.367710181,0.347083163,0.225542036,0.404587241,0.328964444,0.235352932,0.216873701,0.202344698,0.360582048,0.354146006,0.300602647,0.373216696,0.211027884,0.334253479,0.169814843,0.374893137,0.364796278,0.34437089,0.242065157,0.340001333,0.353115008,0.479,0.331321698,0.478800728,0.18380133,0.318267591,0.353522896,0.374265446,0.389251613,0.275472504,0.289348799,0.364550203,0.311901048,0.494439624,0.260892504,0.237048982,0.237048982,0.297593081,0.144846291,0.22965003,0.150224495,0.308196515,0.19049153,0.530768036,0.191971491
908.130005,0.244259384,0.243690618,0.259081637,0.258897981,0.262966917,0.26600128,0.264210661,0.273008625,0.270536035,0.203467093,0.210682159,0.221141719,0.47779282,0.49668749,0.290293566,0.293356248,0.29551506,0.295153134,0.293892475,0.299141543,0.296767843,0.295512687,0.296630898,0.297110479,0.297522995,0.297848899,0.297743399,0.297472247,0.298431468,0.298220054,0.298527399,0.299726477,0.300645594,0.300343568,0.300014889,0.300225727,0.305077748,0.301420396,0.309903305,0.302894659,0.302161409,0.307462858,0.304973509,0.308518018,0.308685111,0.303647973,0.307608813,0.3055,0.310724434,0.304176652,0.310337315,0.312659743,0.311629039,0.183640434,0.212627753,0.214222422,0.221753127,0.22716066,0.233725551,0.236436389,0.236751101,0.238619117,0.234604228,0.241034932,0.239027576,0.242294669,0.237124448,0.23064577,0.247704228,0.244840086,0.233519177,0.208611242,0.319658093,0.350594135,0.36794785,0.350913646,0.228379011,0.407182898,0.332942335,0.236723248,0.219030053,0.204301231,0.361244036,0.356280546,0.304377187,0.372843864,0.213031014,0.334276251,0.169486703,0.377223524,0.365055727,0.346567538,0.244102487,0.341826579,0.352924878,0.478647316,0.332638506,0.478359573,0.1852967,0.320998693,0.358504484,0.375108808,0.39089848,0.275190834,0.291998851,0.364974619,0.314924748,0.496327141,0.262491064,0.237800579,0.237800579,0.298151194,0.145024392,0.230143565,0.150430803,0.308641278,0.190727892,0.531066243,0.192379579
