wl,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
647.73999,0.13552334,0.18024647,0.108356121,0.107580064,0.189023647,0.153245614,0.17800318,0.146968433,0.115122231,0.109022231,0.19993359,0.179411163,0.190236218,0.224112147,0.197880192,0.207279632,0.198470245,0.199667877,0.266470127,0.242468692,0.238258057,0.249748104,0.25361029,0.280055961,0.262622622,0.08764703,0.086780361,0.110328807,0.110082041,0.095035402,0.118933594,0.100466797,0.100500688,0.101299568,0.102522953,0.051973834,0.075087821,0.085663878,0.091634589,0.104396096,0.081887259,0.138869029,0.097834027,0.148588932,0.12275393,0.152903904,0.154915668,0.157992847,0.186924927,0.221269461,0.103140708,0.343793207,0.164280637,0.161198801,0.401305601,0.166709787,0.271831323,0.287384049,0.264333767,0.151327816,0.154481765,0.084862839,0.298636221,0.301695898,0.238179807,0.216513425,0.281377552,0.189028909,0.12119228,0.185467836,0.270884906,0.214754728,0.237394455,0.537762361,0.089380207,0.295927368,0.131918611,0.297261677,0.548910739,0.245058199,0.189678542,0.097950072,0.31428014,0.23327125,0.290365964,0.170489744,0.114276696,0.073007005,0.270087162,0.132702333,0.207214587,0.118668027,0.216481208,0.133949732,0.153654725,0.381286849,0.384624702,0.15627273,0.225154461,0.136641258,0.136641258,0.309427113,0.309427113,0.15754615,0.15754615,0.138140231,0.138140231,0.25005507,0.25005507,0.22435917,0.22435917,0.248776178,0.248776178,0.277973101,0.277973101,0.285185143,0.285185143,0.127234301,0.127234301,0.391995643,0.391995643,0.172593149,0.172593149,0.406048456,0.406048456,0.225667082,0.225667082,0.263775401,0.263775401,0.154580584,0.154580584,0.318287811,0.318287811,0.330309258,0.330309258,0.139372455,0.23070974
652.75,0.138626186,0.181920338,0.111505332,0.110884121,0.190462755,0.156714116,0.179781581,0.150637364,0.118346383,0.112290853,0.201420328,0.182800904,0.194111474,0.226974986,0.201767611,0.211177761,0.202097837,0.203658593,0.2696686,0.247338774,0.242418049,0.254106985,0.258181448,0.285449955,0.267608124,0.089422738,0.088680314,0.112329112,0.111812586,0.097059458,0.12063253,0.101073447,0.100991243,0.101924646,0.103186908,0.05253444,0.07560787,0.086374477,0.092355654,0.105082224,0.082503434,0.139284507,0.098600118,0.148871042,0.123519961,0.1528822,0.155174465,0.158044476,0.186463278,0.221384506,0.104224687,0.354181584,0.166804128,0.163072275,0.405825867,0.169066505,0.274759055,0.297970217,0.269807542,0.155951408,0.156778886,0.085872956,0.307182907,0.304206404,0.24407308,0.223003886,0.286091354,0.193259116,0.122505857,0.188548429,0.27570873,0.221079481,0.245364735,0.538998759,0.090055266,0.305750151,0.133483889,0.308125009,0.551096635,0.247173267,0.191007927,0.098823065,0.319235694,0.234646814,0.296208863,0.17222972,0.114308709,0.073173752,0.274838325,0.135584602,0.210584597,0.118436942,0.221719898,0.134859817,0.156595807,0.38682327,0.389962347,0.15797466,0.226617916,0.138276022,0.138276022,0.31381267,0.31381267,0.159131045,0.159131045,0.140236706,0.140236706,0.254354959,0.254354959,0.226958127,0.226958127,0.251315789,0.251315789,0.280409589,0.280409589,0.290086238,0.290086238,0.129437739,0.129437739,0.399801096,0.399801096,0.175411064,0.175411064,0.413067061,0.413067061,0.229181169,0.229181169,0.268279087,0.268279087,0.156029929,0.156029929,0.323185747,0.323185747,0.336075558,0.336075558,0.143536028,0.234289315
657.76001,0.141794086,0.183596885,0.114945799,0.114336362,0.19213948,0.160326647,0.181605766,0.154274377,0.121836083,0.115769524,0.203006597,0.186411801,0.197632336,0.229766343,0.205972662,0.215391813,0.20623409,0.2077401,0.273122035,0.252333533,0.247403551,0.259179826,0.26353667,0.290937539,0.27317469,0.091286934,0.090454049,0.113911493,0.11348721,0.099219773,0.122264042,0.101779688,0.101636578,0.102736578,0.103993466,0.053113689,0.07616624,0.087022846,0.09314653,0.105822803,0.083146573,0.139680017,0.099422802,0.1489,0.124223082,0.152515413,0.155095709,0.157781694,0.185867962,0.221233686,0.105336554,0.364670122,0.169188248,0.164899521,0.411292626,0.171476809,0.277721352,0.308558924,0.27510678,0.160698153,0.158963262,0.086858323,0.315662665,0.306869898,0.249870828,0.22956738,0.290824684,0.197510702,0.123904807,0.191651031,0.280489828,0.227607736,0.253446991,0.541053642,0.090728725,0.315451297,0.135360825,0.319019818,0.553874811,0.249355278,0.192446316,0.099723635,0.324282043,0.236425995,0.302124898,0.173940747,0.114526547,0.073675048,0.279677645,0.138524188,0.214023266,0.118526752,0.227023167,0.135888156,0.159575711,0.392274328,0.395156947,0.159602184,0.228103857,0.13987365,0.13987365,0.318342175,0.318342175,0.160756845,0.160756845,0.142273114,0.142273114,0.258609896,0.258609896,0.229516898,0.229516898,0.253965392,0.253965392,0.283031063,0.283031063,0.295065897,0.295065897,0.131699749,0.131699749,0.407736246,0.407736246,0.178232947,0.178232947,0.42006521,0.42006521,0.232846285,0.232846285,0.272814191,0.272814191,0.157578514,0.157578514,0.328178989,0.328178989,0.341856725,0.341856725,0.147370974,0.238006772
662.77002,0.145005328,0.185237682,0.118181007,0.117695037,0.193664601,0.163873874,0.183343327,0.15820057,0.125352726,0.119173879,0.204612558,0.189866753,0.201453066,0.232796943,0.210063477,0.219249446,0.209846851,0.211842319,0.276316208,0.257273776,0.251660314,0.26353203,0.268135881,0.296483274,0.278211561,0.093157357,0.092357358,0.115911189,0.1152914,0.101288128,0.124050342,0.102393562,0.102103852,0.103386546,0.104641636,0.053754409,0.076764131,0.087764019,0.093861423,0.106506335,0.083840267,0.140075679,0.100199209,0.148714255,0.125026124,0.15137704,0.154486538,0.156841738,0.184170709,0.220082797,0.106376706,0.375175391,0.171523953,0.166742965,0.417329821,0.173837275,0.280455169,0.319035665,0.280326606,0.16537461,0.161129736,0.087881413,0.32409334,0.308772538,0.255722112,0.236243637,0.295536399,0.201666685,0.124993896,0.194577337,0.285216643,0.234342212,0.26167482,0.541189732,0.091193472,0.325067232,0.136229385,0.329873917,0.555332317,0.251432192,0.193658288,0.100361615,0.329075715,0.23674474,0.308090393,0.175635692,0.114149072,0.073235704,0.284273568,0.141498895,0.217315294,0.117698804,0.232391436,0.136500711,0.162568946,0.397576927,0.400170993,0.161218702,0.229261258,0.141485953,0.141485953,0.322908439,0.322908439,0.162341613,0.162341613,0.144278011,0.144278011,0.262768407,0.262768407,0.231971934,0.231971934,0.256663111,0.256663111,0.285557243,0.285557243,0.30010173,0.30010173,0.133972924,0.133972924,0.415683692,0.415683692,0.181010516,0.181010516,0.427007741,0.427007741,0.236573236,0.236573236,0.277399534,0.277399534,0.159145755,0.159145755,0.333116262,0.333116262,0.347653147,0.347653147,0.150838929,0.241934523
667.77002,0.148319643,0.187009733,0.121734251,0.121391067,0.195210068,0.167534079,0.185143443,0.162172274,0.12895817,0.122858003,0.206143135,0.193610002,0.205443038,0.235820142,0.214390877,0.223481899,0.214024107,0.216133894,0.279885603,0.262543989,0.256305318,0.268205337,0.273243518,0.302010592,0.283667739,0.095190949,0.094300263,0.117558386,0.11690076,0.103481639,0.125852589,0.103314251,0.102781355,0.104305107,0.105547958,0.054424372,0.077267725,0.088381686,0.094557436,0.107257436,0.084481521,0.140338527,0.101014418,0.148433555,0.125743304,0.15062827,0.154042708,0.156052348,0.18287114,0.219100523,0.107419498,0.385617228,0.17377919,0.168573043,0.422329732,0.176274956,0.283284815,0.329348151,0.285479671,0.170061599,0.163252774,0.088941302,0.332412845,0.310356698,0.261653221,0.242982046,0.300211501,0.205824492,0.126106821,0.197514376,0.289782649,0.241166177,0.269896907,0.540699414,0.091659298,0.334465778,0.136897526,0.34062647,0.556398707,0.253502086,0.194848819,0.101044531,0.333731532,0.236728685,0.314143411,0.177320335,0.113678087,0.072618029,0.288887104,0.144556227,0.220606031,0.116777005,0.237775696,0.137004084,0.165444286,0.402764714,0.404982652,0.162812271,0.230284172,0.143042092,0.143042092,0.327429855,0.327429855,0.163862307,0.163862307,0.146200988,0.146200988,0.266850086,0.266850086,0.234361817,0.234361817,0.25932886,0.25932886,0.287961696,0.287961696,0.305154971,0.305154971,0.136209471,0.136209471,0.423626896,0.423626896,0.183839217,0.183839217,0.433954517,0.433954517,0.240284196,0.240284196,0.281923302,0.281923302,0.160699867,0.160699867,0.337860624,0.337860624,0.353417816,0.353417816,0.154726462,0.24559444
672.780029,0.151598206,0.18871617,0.125288452,0.12495043,0.196784968,0.171260608,0.18704027,0.166181911,0.132550425,0.126533574,0.207722991,0.19735796,0.209262123,0.239043049,0.218551414,0.227696257,0.217814202,0.220286503,0.282971171,0.267532186,0.260928018,0.27286604,0.278259223,0.3073907,0.288880525,0.097113237,0.096237337,0.119618968,0.118778012,0.105696662,0.127630236,0.103994019,0.103359885,0.105005008,0.106336209,0.05506685,0.077869783,0.089114905,0.095298051,0.108000984,0.085159749,0.140962681,0.101815186,0.148672435,0.126528018,0.150404448,0.15424303,0.156056956,0.182532856,0.219347197,0.108570343,0.39613798,0.176017746,0.170472138,0.428956317,0.178871012,0.286362832,0.339600946,0.290959162,0.175079236,0.165343014,0.089971069,0.340742407,0.312929641,0.267925375,0.249818866,0.304899122,0.209981769,0.127497313,0.200620103,0.294373967,0.248172011,0.27828172,0.541785984,0.09224896,0.343810823,0.138508792,0.351349432,0.558696801,0.25568814,0.196397581,0.101983712,0.338767638,0.237912913,0.3203492,0.178990034,0.113911476,0.072898418,0.293849633,0.14782951,0.224185971,0.11681595,0.243422205,0.137920387,0.168351698,0.407937175,0.409711929,0.164399468,0.231556733,0.144652874,0.144652874,0.331845586,0.331845586,0.165430299,0.165430299,0.148127955,0.148127955,0.270882494,0.270882494,0.236824686,0.236824686,0.261999827,0.261999827,0.290510051,0.290510051,0.310268019,0.310268019,0.138487363,0.138487363,0.431608936,0.431608936,0.186753809,0.186753809,0.4409417,0.4409417,0.243969168,0.243969168,0.286473009,0.286473009,0.162304131,0.162304131,0.342361202,0.342361202,0.359190193,0.359190193,0.158377207,0.249038809
677.789978,0.155137804,0.190564641,0.129072244,0.128772246,0.198405942,0.17505355,0.188888907,0.170345028,0.136372241,0.130396501,0.209348896,0.201256494,0.213262068,0.242456494,0.223055206,0.231987988,0.222080758,0.224773897,0.286507964,0.272796873,0.265846689,0.277746689,0.283429655,0.312988356,0.294464092,0.099104654,0.0981617,0.121420401,0.120437435,0.107996137,0.129413171,0.104968875,0.10422592,0.105993139,0.107350184,0.055817403,0.078525917,0.089874446,0.096093136,0.108750184,0.085817403,0.141598708,0.102774448,0.149217403,0.127250184,0.151205939,0.1552902,0.157114464,0.183705945,0.220605942,0.109859214,0.406708091,0.178343578,0.172357196,0.435694716,0.181543845,0.289899408,0.349746656,0.296901818,0.180446627,0.167565513,0.091072666,0.349148353,0.317115278,0.274489769,0.256759284,0.30955823,0.214138139,0.129210369,0.204186905,0.298928206,0.255317851,0.28679862,0.545366897,0.093007262,0.353037976,0.14128927,0.362044926,0.562600901,0.258026338,0.19829771,0.103299732,0.344270613,0.240612865,0.326795726,0.180701736,0.114876064,0.074138523,0.299247215,0.151263695,0.228053158,0.117785037,0.249234019,0.139340094,0.171272318,0.413037421,0.414362106,0.165962266,0.233172571,0.146371196,0.146371196,0.336320648,0.336320648,0.167019792,0.167019792,0.150082676,0.150082676,0.274941548,0.274941548,0.239426026,0.239426026,0.264699357,0.264699357,0.293306565,0.293306565,0.31539475,0.31539475,0.140791759,0.140791759,0.439613573,0.439613573,0.189722756,0.189722756,0.447824771,0.447824771,0.247741186,0.247741186,0.290990385,0.290990385,0.16404443,0.16404443,0.346773889,0.346773889,0.364964335,0.364964335,0.162157217,0.252838601
682.799988,0.15856466,0.192334688,0.132689245,0.13247565,0.199977013,0.1788422,0.190737356,0.174599937,0.140083046,0.134104017,0.210874349,0.204912967,0.217297893,0.245820276,0.227482819,0.236088079,0.225990506,0.228970336,0.289852252,0.277931317,0.270510076,0.282323675,0.288255261,0.318411525,0.299743791,0.101187638,0.100374049,0.123629969,0.122559275,0.11041341,0.131474049,0.105692956,0.104736393,0.106800343,0.108195625,0.056510699,0.079105981,0.090625473,0.096850061,0.109511883,0.086479908,0.142447633,0.103571037,0.150185511,0.128060116,0.153199383,0.15703166,0.159198273,0.186218661,0.223080477,0.111235637,0.41746905,0.180689714,0.174314018,0.441834637,0.18444965,0.293772959,0.359860955,0.303407039,0.186117858,0.169776806,0.092204459,0.357588881,0.323334567,0.281361018,0.263785862,0.3141479,0.218300077,0.13125922,0.208090614,0.303320154,0.262665567,0.295469089,0.551728943,0.093911454,0.362262598,0.145190917,0.372644716,0.567908594,0.260529661,0.20052368,0.104885575,0.350414115,0.244640165,0.333321209,0.182454975,0.11653916,0.076374533,0.305032276,0.154853818,0.232259772,0.119955169,0.255133912,0.141293225,0.174178768,0.418326463,0.419056143,0.167570773,0.235222898,0.148225449,0.148225449,0.34092631,0.34092631,0.168618541,0.168618541,0.152048815,0.152048815,0.278863449,0.278863449,0.242286923,0.242286923,0.26755372,0.26755372,0.296394855,0.296394855,0.320626656,0.320626656,0.143125131,0.143125131,0.447726497,0.447726497,0.192751972,0.192751972,0.454729989,0.454729989,0.251644894,0.251644894,0.295581886,0.295581886,0.16592689,0.16592689,0.351265207,0.351265207,0.370739455,0.370739455,0.165680875,0.256764741
687.799988,0.162135348,0.194100251,0.136394665,0.136305063,0.201543215,0.182627234,0.192726991,0.178878438,0.143962094,0.138105063,0.212467674,0.20904437,0.221159808,0.249774644,0.232080727,0.240877064,0.230188839,0.23363992,0.293899106,0.283219257,0.275736497,0.287156396,0.293709739,0.323954094,0.305291237,0.103216593,0.102349167,0.125624828,0.124441049,0.11273294,0.133338763,0.106532694,0.105508235,0.107665265,0.109143092,0.057126745,0.079804572,0.091365268,0.097651206,0.110375664,0.087251204,0.14394321,0.104567551,0.152435226,0.12890824,0.158421776,0.161529765,0.164129887,0.193102137,0.229775392,0.112870042,0.42814964,0.18319029,0.176265713,0.447496832,0.187513985,0.298201257,0.369781368,0.310609182,0.192433841,0.17222868,0.093470593,0.365988399,0.333293971,0.288400689,0.270900202,0.318799462,0.222510222,0.134155268,0.212803154,0.307732869,0.270072995,0.304198655,0.563259335,0.09534406,0.371376042,0.152199136,0.383085391,0.577042828,0.263304009,0.203512583,0.107090348,0.357256766,0.252529149,0.340009489,0.184274347,0.120199848,0.081497151,0.311880747,0.15866092,0.236982414,0.125513811,0.261242438,0.144660758,0.177024836,0.423602175,0.423711389,0.169249203,0.238161101,0.150170985,0.150170985,0.34562469,0.34562469,0.170291126,0.170291126,0.153929686,0.153929686,0.282377315,0.282377315,0.245569243,0.245569243,0.270536372,0.270536372,0.299925323,0.299925323,0.325944352,0.325944352,0.145367057,0.145367057,0.455797007,0.455797007,0.195926457,0.195926457,0.461542019,0.461542019,0.2556357,0.2556357,0.300123723,0.300123723,0.168117811,0.168117811,0.355733164,0.355733164,0.376453516,0.376453516,0.170928021,0.261121525
692.809998,0.165799215,0.195879181,0.140366441,0.140353071,0.203172676,0.186498247,0.194679182,0.183232236,0.14800475,0.14211222,0.214052668,0.212973884,0.225285486,0.253456424,0.23689863,0.245242085,0.234537159,0.238116925,0.297730652,0.288569952,0.281189214,0.292303559,0.298928479,0.329588991,0.310798258,0.105507274,0.104724734,0.128072317,0.126838102,0.115423765,0.135686428,0.107413754,0.106219649,0.108585436,0.110052058,0.057933762,0.080383893,0.092247134,0.098574616,0.11120628,0.088047132,0.145819064,0.105600384,0.155749919,0.129723781,0.166500835,0.168368041,0.172014201,0.203212421,0.239750725,0.114892512,0.438919372,0.185796286,0.178359922,0.453530809,0.190843395,0.30321098,0.379591723,0.317996155,0.199261656,0.174806883,0.094871359,0.374413227,0.344984112,0.295641454,0.278213572,0.323430046,0.226713359,0.138423584,0.218323902,0.312012078,0.277611962,0.313010865,0.578018828,0.097708416,0.380356282,0.162413269,0.393494239,0.588991861,0.266370921,0.207617125,0.110305718,0.364280667,0.263645064,0.346919154,0.186167926,0.126808754,0.09012063,0.320620913,0.16284649,0.242255825,0.136593616,0.267349884,0.149912716,0.179883785,0.429087151,0.428442104,0.170958478,0.241897593,0.152372539,0.152372539,0.35034527,0.35034527,0.172156556,0.172156556,0.156243113,0.156243113,0.286637124,0.286637124,0.249122724,0.249122724,0.273699758,0.273699758,0.304031867,0.304031867,0.331280301,0.331280301,0.147807556,0.147807556,0.463868248,0.463868248,0.199412616,0.199412616,0.468308283,0.468308283,0.25971531,0.25971531,0.304718176,0.304718176,0.170719816,0.170719816,0.360048143,0.360048143,0.382165796,0.382165796,0.176270507,0.264010632
697.820007,0.169340692,0.19758094,0.144490311,0.14451512,0.204648808,0.190358194,0.196541505,0.187611448,0.152139933,0.146315124,0.215580935,0.21707569,0.229589551,0.257515124,0.241753753,0.249743569,0.238696863,0.242893187,0.301572046,0.293996048,0.28642818,0.297210684,0.303971248,0.335231806,0.316371236,0.107741501,0.10695245,0.130377259,0.129077259,0.117902068,0.13795245,0.108234993,0.106953254,0.109389011,0.110878063,0.058610184,0.081017498,0.092978063,0.099321133,0.111978063,0.088685373,0.147798432,0.106521133,0.159237064,0.130610184,0.175134645,0.176056585,0.180541952,0.213455016,0.250115583,0.11704525,0.449576296,0.188486991,0.180468149,0.459563385,0.194163053,0.308331653,0.389276146,0.324853173,0.206036365,0.177507317,0.096346531,0.382900964,0.355072092,0.303167236,0.285510457,0.328104293,0.230876172,0.143718403,0.223778075,0.31610877,0.285280832,0.321795927,0.590475181,0.100638563,0.389328677,0.172573935,0.403762754,0.599692685,0.269374116,0.212192548,0.113966457,0.370880888,0.273819829,0.353927255,0.188118408,0.134735569,0.099794832,0.330922515,0.167383404,0.24749118,0.15199821,0.273434161,0.155634149,0.182670137,0.434612478,0.433250765,0.172771826,0.245382326,0.154639953,0.154639953,0.354922015,0.354922015,0.174082396,0.174082396,0.158615329,0.158615329,0.290769161,0.290769161,0.252617648,0.252617648,0.276806987,0.276806987,0.308133553,0.308133553,0.336579609,0.336579609,0.150393233,0.150393233,0.471863525,0.471863525,0.203054408,0.203054408,0.474999893,0.474999893,0.263695473,0.263695473,0.309272103,0.309272103,0.173371308,0.173371308,0.364205616,0.364205616,0.387891571,0.387891571,0.183972152,0.266499981
702.830017,0.172947196,0.199319608,0.148567545,0.148629087,0.206245687,0.194201178,0.198442903,0.192037061,0.156247609,0.150516048,0.217232648,0.221037511,0.233637511,0.261368204,0.246680499,0.254216258,0.243037061,0.247608702,0.305580375,0.299400645,0.291862395,0.302226721,0.309262187,0.340895578,0.321880036,0.10995321,0.109193949,0.132655491,0.131393949,0.120529623,0.140193949,0.109022843,0.107661301,0.110209805,0.111789001,0.05941985,0.081622844,0.093730608,0.100127617,0.112730608,0.089379112,0.149517275,0.107529949,0.162080912,0.131412086,0.181394997,0.181723155,0.186712817,0.221042763,0.25789675,0.118966581,0.460027992,0.191162289,0.182536235,0.465596537,0.19749497,0.313307364,0.398739755,0.331232925,0.212740371,0.180186295,0.097933061,0.391359912,0.36311572,0.310959367,0.292928278,0.332771905,0.23482778,0.149165194,0.228890522,0.320043856,0.293028191,0.330547412,0.599248348,0.103541136,0.398234629,0.181443686,0.413939891,0.608129778,0.272222127,0.216640908,0.117577468,0.377020996,0.28177329,0.360967848,0.190044521,0.142256757,0.108504778,0.341854392,0.171955926,0.252408478,0.169157569,0.279606252,0.160499793,0.185390115,0.440385777,0.438182221,0.174581954,0.248303505,0.156868049,0.156868049,0.35945773,0.35945773,0.175962907,0.175962907,0.160930368,0.160930368,0.294736568,0.294736568,0.255955292,0.255955292,0.279836125,0.279836125,0.311957554,0.311957554,0.341835898,0.341835898,0.152968247,0.152968247,0.479897469,0.479897469,0.206956111,0.206956111,0.481629636,0.481629636,0.267641106,0.267641106,0.313738207,0.313738207,0.175844513,0.175844513,0.368220095,0.368220095,0.393591278,0.393591278,0.192571719,0.270858725
707.830017,0.176664491,0.200951652,0.152707594,0.152807599,0.20782665,0.198064494,0.200419741,0.196593759,0.160482595,0.154707599,0.21882665,0.225232582,0.237968758,0.265364494,0.251693787,0.258743759,0.2473895,0.252225698,0.309371423,0.304773082,0.297311886,0.307361875,0.314486872,0.346709233,0.327373057,0.112194761,0.111369756,0.134962852,0.133637844,0.123019767,0.142326673,0.109736199,0.10815694,0.110979281,0.112504287,0.060211193,0.082372354,0.094622364,0.101079281,0.113554276,0.090254277,0.151151633,0.108515457,0.164194739,0.132247369,0.185832582,0.185975663,0.19140067,0.22652994,0.263648046,0.120806651,0.47016421,0.193857524,0.184658687,0.470323656,0.2006772,0.318028171,0.407959424,0.337340365,0.219232346,0.182870491,0.09953446,0.399666837,0.369750364,0.318871497,0.300371836,0.337482991,0.238664492,0.154427655,0.233632137,0.323880902,0.300812334,0.339229526,0.605579672,0.106198101,0.406979157,0.189141083,0.423878284,0.614556373,0.274931552,0.220752002,0.120935147,0.382789466,0.288160503,0.36786362,0.192030831,0.148860549,0.116019423,0.352642864,0.176520301,0.257095312,0.185765293,0.285728388,0.16445743,0.188050476,0.446284415,0.443223826,0.176477442,0.25072555,0.159000271,0.159000271,0.364162779,0.364162779,0.177736104,0.177736104,0.163203211,0.163203211,0.298683346,0.298683346,0.259096736,0.259096736,0.28295593,0.28295593,0.315597081,0.315597081,0.347076535,0.347076535,0.155657207,0.155657207,0.487973951,0.487973951,0.210914645,0.210914645,0.488214894,0.488214894,0.271705077,0.271705077,0.318321435,0.318321435,0.178181929,0.178181929,0.372284288,0.372284288,0.399296943,0.399296943,0.197963261,0.274101225
712.840027,0.180288636,0.202682452,0.156863691,0.156971592,0.209340972,0.201822201,0.202318163,0.200930836,0.164604368,0.158910132,0.220379506,0.229092382,0.242205966,0.269058822,0.256472306,0.263169567,0.25159342,0.256916814,0.313289435,0.310192685,0.302471437,0.31225265,0.319434572,0.352451892,0.332809622,0.114353428,0.113548464,0.137082125,0.135714894,0.125536388,0.14450993,0.110435168,0.108780813,0.111755064,0.113324441,0.061013714,0.082973034,0.095411564,0.101919477,0.114240262,0.09096512,0.152316442,0.10947598,0.165678702,0.133048173,0.189168275,0.189186908,0.194814714,0.230359141,0.267674975,0.122483395,0.480286423,0.196578118,0.186804293,0.478264209,0.203822712,0.322827537,0.416993209,0.343088843,0.225548012,0.18549029,0.101169155,0.407949493,0.375910698,0.326667903,0.307849396,0.342089225,0.24242402,0.159127543,0.238175697,0.327495813,0.30859745,0.347805592,0.610966066,0.108449411,0.415596599,0.196022672,0.433706914,0.620147091,0.277635784,0.224506235,0.123886693,0.3886328,0.294335557,0.375019551,0.194018038,0.154725684,0.123008023,0.362897133,0.180986761,0.261638428,0.200213009,0.291885292,0.16761127,0.190635708,0.45218579,0.448203866,0.178429064,0.253091491,0.161042703,0.161042703,0.368925042,0.368925042,0.179332738,0.179332738,0.165300068,0.165300068,0.302247335,0.302247335,0.26205305,0.26205305,0.286148297,0.286148297,0.319123481,0.319123481,0.352395418,0.352395418,0.158311334,0.158311334,0.496087752,0.496087752,0.215068327,0.215068327,0.494726551,0.494726551,0.275875793,0.275875793,0.322930297,0.322930297,0.180493922,0.180493922,0.37647893,0.37647893,0.404966214,0.404966214,0.204546373,0.278442287
717.849976,0.184102319,0.204451157,0.160978389,0.161221568,0.210882621,0.205659136,0.204219694,0.205452536,0.168833283,0.163215461,0.221907979,0.233670356,0.246422063,0.273451104,0.261279326,0.268269844,0.255710789,0.262158146,0.317652525,0.315797146,0.30791683,0.317078335,0.32489054,0.358259567,0.338447367,0.116557263,0.115788726,0.139525794,0.138094336,0.128151154,0.146814084,0.111138505,0.109381684,0.112450221,0.114107042,0.061713147,0.083644611,0.096138505,0.102781684,0.115138505,0.091750218,0.153108478,0.110600937,0.166614579,0.133987792,0.191758199,0.191858199,0.197501383,0.233794778,0.271525746,0.124080927,0.490216724,0.199283152,0.188963094,0.484188979,0.206925197,0.327533183,0.425787215,0.348607773,0.231723357,0.188089709,0.102777948,0.416050481,0.381737622,0.334218981,0.31519414,0.346720777,0.246123802,0.16317547,0.242610396,0.331145541,0.31639405,0.356301155,0.615561284,0.110378896,0.424051856,0.202244696,0.443310432,0.625442343,0.280393708,0.227988849,0.126484041,0.394473383,0.300157474,0.382076683,0.196088978,0.15977834,0.129257086,0.372383349,0.185479761,0.266132424,0.211910914,0.298134644,0.170392585,0.193151436,0.458095609,0.45311072,0.180358271,0.255353072,0.162907113,0.162907113,0.373670622,0.373670622,0.180712029,0.180712029,0.16703662,0.16703662,0.304972026,0.304972026,0.264843666,0.264843666,0.289324011,0.289324011,0.322534469,0.322534469,0.357697363,0.357697363,0.160470832,0.160470832,0.504143127,0.504143127,0.21952407,0.21952407,0.501179023,0.501179023,0.280055621,0.280055621,0.327548409,0.327548409,0.182814761,0.182814761,0.380469323,0.380469323,0.410640133,0.410640133,0.210145563,0.280987408
722.859985,0.187811779,0.206210237,0.16532309,0.165514944,0.212473959,0.209538021,0.206191507,0.209986265,0.173169972,0.167543741,0.223663355,0.237585558,0.25076116,0.277081769,0.266367545,0.272636248,0.260309352,0.266698739,0.321504279,0.321274509,0.313670091,0.322361934,0.330196351,0.364202085,0.344099486,0.118566628,0.117886612,0.141487268,0.140034134,0.130576027,0.148772864,0.111911311,0.109976923,0.113133841,0.114793216,0.062484522,0.084447589,0.097031404,0.10363955,0.115984522,0.092576375,0.154276375,0.11158889,0.167977631,0.134818912,0.194297108,0.194327784,0.199958374,0.236637841,0.274788427,0.125717111,0.499899119,0.202026631,0.191145354,0.489812357,0.210058521,0.332267021,0.434385041,0.353970633,0.237789832,0.190651669,0.104454326,0.423967387,0.387443443,0.341619747,0.322532222,0.35134977,0.249738562,0.166791286,0.246997574,0.334642391,0.324122794,0.364800774,0.619898044,0.112112968,0.43234893,0.207947255,0.452746341,0.629907013,0.283120361,0.231333968,0.128873991,0.400259873,0.305187413,0.389120122,0.198167386,0.164152101,0.134539089,0.381310115,0.189958763,0.270606567,0.221362947,0.304266272,0.172898692,0.195635245,0.464019091,0.458037837,0.182399581,0.257539305,0.164832732,0.164832732,0.378295586,0.378295586,0.182287064,0.182287064,0.169099655,0.169099655,0.308672723,0.308672723,0.267485222,0.267485222,0.292497787,0.292497787,0.325776811,0.325776811,0.362967341,0.362967341,0.163143724,0.163143724,0.512177074,0.512177074,0.224281078,0.224281078,0.507622962,0.507622962,0.284146863,0.284146863,0.332162019,0.332162019,0.185086396,0.185086396,0.384428564,0.384428564,0.416309176,0.416309176,0.215615373,0.284972742
